title,location,salary_range,company_name,industry,company_size,ownership_type,job_code,description,company_intro,source_url,updated_at
税务专员,上海-浦东新区,7-12K,上海金融咨询服务有限公司,"金融服务,银行,证券,保险,会计/审计",100-299人,民营,CP-J-TAX-001-01,"岗位方向：金融/财会/风控。负责税务申报、税务筹划、发票管理与税收政策研究，强调税务法规理解、合规意识和筹划能力。
工作内容：参与真实业务项目，完成需求理解、方案执行、数据或文档沉淀、跨团队协作与阶段复盘。
能力要求：掌握税法法规、税务申报、税务筹划、发票管理、ERP系统、财务分析，具备学习能力、沟通协作意识和结果交付意识。
加分项：税务师、CPA（在考），或有校内项目、竞赛、实习、社会实践经历。",上海金融咨询服务有限公司面向应届生和初级人才提供金融/财会/风控方向的项目实践、导师辅导和轮岗培养。,careerpilot://curated-campus/CP-J-TAX-001-01,2026-05-02
助理税务专员,广州-天河区,6-11K,广州金融智能制造有限公司,"金融服务,银行,证券,保险,会计/审计",100-299人,国企,CP-J-TAX-001-02,"岗位方向：金融/财会/风控。负责税务申报、税务筹划、发票管理与税收政策研究，强调税务法规理解、合规意识和筹划能力。
工作内容：参与真实业务项目，完成需求理解、方案执行、数据或文档沉淀、跨团队协作与阶段复盘。
能力要求：掌握税法法规、税务申报、税务筹划、发票管理、ERP系统、财务分析，具备学习能力、沟通协作意识和结果交付意识。
加分项：税务师、CPA（在考），或有校内项目、竞赛、实习、社会实践经历。",广州金融智能制造有限公司面向应届生和初级人才提供金融/财会/风控方向的项目实践、导师辅导和轮岗培养。,careerpilot://curated-campus/CP-J-TAX-001-02,2026-05-02
税务实习专员,深圳-南山区,10-17K,深圳金融现代服务有限公司,"金融服务,银行,证券,保险,会计/审计",100-299人,上市公司,CP-J-TAX-001-03,"岗位方向：金融/财会/风控。负责税务申报、税务筹划、发票管理与税收政策研究，强调税务法规理解、合规意识和筹划能力。
工作内容：参与真实业务项目，完成需求理解、方案执行、数据或文档沉淀、跨团队协作与阶段复盘。
能力要求：掌握税法法规、税务申报、税务筹划、发票管理、ERP系统、财务分析，具备学习能力、沟通协作意识和结果交付意识。
加分项：税务师、CPA（在考），或有校内项目、竞赛、实习、社会实践经历。",深圳金融现代服务有限公司面向应届生和初级人才提供金融/财会/风控方向的项目实践、导师辅导和轮岗培养。,careerpilot://curated-campus/CP-J-TAX-001-03,2026-05-02
成本会计,广州-天河区,8-14K,广州金融智能制造有限公司,"金融服务,银行,证券,保险,会计/审计",500-999人,民营,CP-J-COS-001-01,"岗位方向：金融/财会/风控。负责成本核算、费用分摊、成本分析与控制建议，强调数据准确性、成本意识与分析能力。
工作内容：参与真实业务项目，完成需求理解、方案执行、数据或文档沉淀、跨团队协作与阶段复盘。
能力要求：掌握成本核算、费用分析、ERP系统、标准成本、差异分析、Excel，具备学习能力、沟通协作意识和结果交付意识。
加分项：中级会计师、CMA，或有校内项目、竞赛、实习、社会实践经历。",广州金融智能制造有限公司面向应届生和初级人才提供金融/财会/风控方向的项目实践、导师辅导和轮岗培养。,careerpilot://curated-campus/CP-J-COS-001-01,2026-05-02
助理成本会计,深圳-南山区,7-13K,深圳金融现代服务有限公司,"金融服务,银行,证券,保险,会计/审计",500-999人,国企,CP-J-COS-001-02,"岗位方向：金融/财会/风控。负责成本核算、费用分摊、成本分析与控制建议，强调数据准确性、成本意识与分析能力。
工作内容：参与真实业务项目，完成需求理解、方案执行、数据或文档沉淀、跨团队协作与阶段复盘。
能力要求：掌握成本核算、费用分析、ERP系统、标准成本、差异分析、Excel，具备学习能力、沟通协作意识和结果交付意识。
加分项：中级会计师、CMA，或有校内项目、竞赛、实习、社会实践经历。",深圳金融现代服务有限公司面向应届生和初级人才提供金融/财会/风控方向的项目实践、导师辅导和轮岗培养。,careerpilot://curated-campus/CP-J-COS-001-02,2026-05-02
成本会计管培生,杭州-西湖区,11-19K,杭州金融创新科技有限公司,"金融服务,银行,证券,保险,会计/审计",500-999人,上市公司,CP-J-COS-001-03,"岗位方向：金融/财会/风控。负责成本核算、费用分摊、成本分析与控制建议，强调数据准确性、成本意识与分析能力。
工作内容：参与真实业务项目，完成需求理解、方案执行、数据或文档沉淀、跨团队协作与阶段复盘。
能力要求：掌握成本核算、费用分析、ERP系统、标准成本、差异分析、Excel，具备学习能力、沟通协作意识和结果交付意识。
加分项：中级会计师、CMA，或有校内项目、竞赛、实习、社会实践经历。",杭州金融创新科技有限公司面向应届生和初级人才提供金融/财会/风控方向的项目实践、导师辅导和轮岗培养。,careerpilot://curated-campus/CP-J-COS-001-03,2026-05-02
知识产权专员,深圳-南山区,9-16K,深圳法务现代服务有限公司,"法律服务,企业服务,知识产权",1000-9999人,民营,CP-J-IPR-001-01,"岗位方向：法务/合规/知识产权。负责专利/商标申请与维护、知识产权风险评估与侵权维权，强调专利分析能力、法律素养和跨部门协作。
工作内容：参与真实业务项目，完成需求理解、方案执行、数据或文档沉淀、跨团队协作与阶段复盘。
能力要求：掌握专利检索、商标管理、知识产权法、侵权分析、技术交底书、专利撰写，具备学习能力、沟通协作意识和结果交付意识。
加分项：专利代理师、法律职业资格，或有校内项目、竞赛、实习、社会实践经历。",深圳法务现代服务有限公司面向应届生和初级人才提供法务/合规/知识产权方向的项目实践、导师辅导和轮岗培养。,careerpilot://curated-campus/CP-J-IPR-001-01,2026-05-02
助理知识产权专员,杭州-西湖区,8-15K,杭州法务创新科技有限公司,"法律服务,企业服务,知识产权",1000-9999人,国企,CP-J-IPR-001-02,"岗位方向：法务/合规/知识产权。负责专利/商标申请与维护、知识产权风险评估与侵权维权，强调专利分析能力、法律素养和跨部门协作。
工作内容：参与真实业务项目，完成需求理解、方案执行、数据或文档沉淀、跨团队协作与阶段复盘。
能力要求：掌握专利检索、商标管理、知识产权法、侵权分析、技术交底书、专利撰写，具备学习能力、沟通协作意识和结果交付意识。
加分项：专利代理师、法律职业资格，或有校内项目、竞赛、实习、社会实践经历。",杭州法务创新科技有限公司面向应届生和初级人才提供法务/合规/知识产权方向的项目实践、导师辅导和轮岗培养。,careerpilot://curated-campus/CP-J-IPR-001-02,2026-05-02
知识产权实习专员,成都-高新区,12-21K,成都法务产业发展集团,"法律服务,企业服务,知识产权",1000-9999人,上市公司,CP-J-IPR-001-03,"岗位方向：法务/合规/知识产权。负责专利/商标申请与维护、知识产权风险评估与侵权维权，强调专利分析能力、法律素养和跨部门协作。
工作内容：参与真实业务项目，完成需求理解、方案执行、数据或文档沉淀、跨团队协作与阶段复盘。
能力要求：掌握专利检索、商标管理、知识产权法、侵权分析、技术交底书、专利撰写，具备学习能力、沟通协作意识和结果交付意识。
加分项：专利代理师、法律职业资格，或有校内项目、竞赛、实习、社会实践经历。",成都法务产业发展集团面向应届生和初级人才提供法务/合规/知识产权方向的项目实践、导师辅导和轮岗培养。,careerpilot://curated-campus/CP-J-IPR-001-03,2026-05-02
合规专员,杭州-西湖区,10-14K,杭州法务创新科技有限公司,"法律服务,企业服务,知识产权",20-99人,民营,CP-J-CMP-001-01,"岗位方向：法务/合规/知识产权。负责企业合规体系建设、监管政策解读、合规培训与违规调查，强调法规理解、流程执行与职业道德。
工作内容：参与真实业务项目，完成需求理解、方案执行、数据或文档沉淀、跨团队协作与阶段复盘。
能力要求：掌握合规管理、监管政策、内部审计、合规培训、风险评估、数据隐私，具备学习能力、沟通协作意识和结果交付意识。
加分项：企业合规师、法律职业资格，或有校内项目、竞赛、实习、社会实践经历。",杭州法务创新科技有限公司面向应届生和初级人才提供法务/合规/知识产权方向的项目实践、导师辅导和轮岗培养。,careerpilot://curated-campus/CP-J-CMP-001-01,2026-05-02
助理合规专员,成都-高新区,9-13K,成都法务产业发展集团,"法律服务,企业服务,知识产权",20-99人,国企,CP-J-CMP-001-02,"岗位方向：法务/合规/知识产权。负责企业合规体系建设、监管政策解读、合规培训与违规调查，强调法规理解、流程执行与职业道德。
工作内容：参与真实业务项目，完成需求理解、方案执行、数据或文档沉淀、跨团队协作与阶段复盘。
能力要求：掌握合规管理、监管政策、内部审计、合规培训、风险评估、数据隐私，具备学习能力、沟通协作意识和结果交付意识。
加分项：企业合规师、法律职业资格，或有校内项目、竞赛、实习、社会实践经历。",成都法务产业发展集团面向应届生和初级人才提供法务/合规/知识产权方向的项目实践、导师辅导和轮岗培养。,careerpilot://curated-campus/CP-J-CMP-001-02,2026-05-02
